lon,lat
-73.92999329999999,40.6510178
-73.92999329999999,40.6510178
-73.9506586,40.6681585
-73.9506586,40.6681585
-73.9506586,40.6681585
-73.9506586,40.6681585
-73.9506586,40.6681585
-73.9105728,40.6771687
-73.919828999999993,40.6685683
-73.9221895,40.667358
-73.9128808,40.67163439999999
-73.919828999999993,40.6685683
-73.919828999999993,40.6685683
-73.9307237,40.6692496
-73.9506586,40.6681585
-73.919040999999993,40.68932
-73.919040999999993,40.68932
-73.9834936,40.72586560000001
-96.2368072,41.1514007
-73.9839901,40.7260344
-73.79060199999999,40.751917
-73.94733029999999,40.7547551
-74.0056597,40.7078278
-73.9910835,40.7358633
-73.9910835,40.7358633
-73.9905632,40.7582406
-73.9368736,40.8066553
NA,NA
-73.94681849999999,40.808712
-73.9482821,40.8005068
-73.9725591,40.6773274
-73.9220364,40.8115166
-73.90909549999999,40.8230562
-73.90909549999999,40.8230562
-73.90909549999999,40.8230562
-73.8490564,40.8845168
-73.8630409,40.8657253
-73.8630409,40.8657253
-73.8947252,40.8653589
-73.8838827,40.8666472
-73.9869054,40.5750884
-73.968279,40.8012611
-73.94535479999999,40.630641
-73.94535479999999,40.630641
-73.94535479999999,40.630641
-73.8950248,40.6396656
-73.90962139999999,40.6322208
-73.90962139999999,40.6322208
-73.90962139999999,40.6322208
-121.9776905,37.3119711
-73.90441539999999,40.6753672
-73.8902738,40.66324729999999
-73.9315963,40.677218
-73.9658122,40.6737107
-73.9926732,40.7305668
-73.94950419999999,40.71477300000001
-73.82155139999999,40.5845303
-73.79458439999999,40.5912681
-73.788406,40.7072766
-77.1162276,39.0092747
-73.8148124,40.7413696
-77.1162276,39.0092747
-73.957315,40.8043677
-73.846834,40.792436
-73.8961789,40.6579899
-84.4140599,33.7061908
-73.9329219,40.7582767
-73.9910835,40.7358633
-73.99684529999999,40.7378967
-73.9788727,40.7828237
-73.9745324,40.783776
-73.9570602,40.8040668
-73.9570602,40.8040668
-73.9570602,40.8040668
-73.9517106,40.8050601
-73.93603499999999,40.850094
-73.9183923,40.8144429
-73.8652228,40.8230532
-73.8877102,40.8568871
-73.89050739999999,40.851226
-73.9074969,40.878672
-73.9857653,40.735961
-73.93184699999999,40.626344
-73.8851372,40.65832440000001
-73.9892849,40.6828002
-73.9366428,40.6693118
-74.00702540000002,40.7098694
-104.9860383,39.7566696
-73.839437,40.78578400000001
-87.69824539999999,41.5063284
-73.9841825,40.7598372
-74.107959,40.5694593
-94.7053013,37.3961631
-73.9910835,40.7358633
-73.9665194,40.7937662
-73.97044530000001,40.7970815
-73.89386809999999,40.8169025
-73.86674909999999,40.8383583
-73.91780779999999,40.8384294
-73.9025947,40.8573844
-73.901006,40.858224
-73.85359350000002,40.8965999
-73.8968336,40.8453633
-73.8968336,40.8453633
-73.9280146,40.6524763
-73.9329114,40.6479969
-73.8889666,40.6751112
-73.8916423,40.6599257
-73.8874222,40.6353704
-73.8719033,40.6754013
-73.8719033,40.6754013
-95.9702947,36.1772763
-73.9376813,40.6730803
-73.94535479999999,40.630641
-73.9916506,40.68924639999999
-73.9832521,40.693683299999996
-73.94535479999999,40.630641
-73.94535479999999,40.630641
-73.7553764,40.6040162
-73.7553764,40.6040162
-73.75417519999999,40.7134568
-73.7925173,40.6803923
-73.95354739999999,40.7436369
-73.9271874,40.7720653
-74.00434179999999,40.7069717
-73.9521931,40.7780602
-73.9521931,40.7780602
-73.9521931,40.7780602
-73.94834569999999,40.7993293
-73.9450027,40.8078419
-73.9060831,40.8151537
-73.9078217,40.8185424
-73.867359,40.825536
-73.867359,40.825536
-80.003695,40.4334
-73.9024836,40.854320800000004
-73.8948755,40.8587862
-73.8948755,40.8587862
-73.8948755,40.8587862
-73.917743,40.850688
-73.917743,40.850688
-73.8644818,40.8410341
-73.8863909,40.8659933
-73.9105843,40.6536844
-73.994575,40.663161
-73.994575,40.663161
-73.5757294,45.49720320000001
-95.5675632,37.269166
-95.5675632,37.269166
-95.5675632,37.269166
-73.96032,40.773008
-73.9182065,40.70045349999999
-73.8236304,40.585446
-73.8236304,40.585446
-73.8236304,40.585446
-73.8236304,40.585446
-73.8236304,40.585446
-95.59848149999999,29.9018934
-95.59848149999999,29.9018934
-73.80354,40.7023891
-80.22533159999999,25.7946989
-75.25444329999999,39.9527899
-74.005658,40.7200622
-74.001328,40.732817
-74.001328,40.732817
-73.985796,40.7221373
-73.985796,40.7221373
-73.985796,40.7221373
-73.985796,40.7221373
-73.985796,40.7221373
-73.9771719,40.7882604
-73.9771719,40.7882604
-73.9442246,40.8246948
-73.90822519999999,40.8171055
-73.9181278,40.8153146
-73.9211735,40.8114757
-73.9211735,40.8114757
-73.918576,40.8059113
-95.43549349999999,29.7770697
-73.90730020000001,40.83003009999999
-73.8554831,40.8056653
-73.85541409999999,40.8349222
-73.9241578,40.8436412
-73.9241578,40.8436412
-73.90438499999999,40.8508349
-73.90438499999999,40.8508349
-73.8461863,40.8859368
-73.9704785,40.6076919
-73.968279,40.8012611
-73.968279,40.8012611
-73.9601139,40.6173297
-73.9601139,40.6173297
-73.9601139,40.6173297
-73.9203442,40.6765813
-73.9554562,40.6766545
-73.9554562,40.6766545
-74.00702540000002,40.7098694
-73.91873679999999,40.6818772
-73.97314279999999,40.68860249999999
-73.97314279999999,40.68860249999999
-73.8416633,40.6896741
-73.79374800000001,40.6782482
-73.92291999999999,40.771603
-73.92291999999999,40.771603
-73.92291999999999,40.771603
-73.92291999999999,40.771603
-71.0915948,42.3301127
-74.0018946,40.7194006
-74.0018946,40.7194006
-73.99227379999999,40.7140311
-73.99227379999999,40.7140311
-73.99227379999999,40.7140311
-73.99227379999999,40.7140311
-74.00043099999999,40.7288134
-73.98681839999999,40.7619137
-73.9499,40.8137646
-73.93372889999999,40.845683
-73.8770845,40.8341664
-73.8628798,40.8326201
-73.8679903,40.82711949999999
-73.9525257,40.5951177
-73.95346119999999,40.7861602
-73.95577449999999,40.6207552
-73.94599339999999,40.6303099
-73.8880502,40.851079
-73.8710658,40.6656997
-73.80354,40.7023891
-95.7060279,37.2272306
-73.9390239,40.6753983
-73.9396799,40.6903708
-82.82298759999999,42.5723799
-73.9450864,40.7248591
-73.9383246,40.7180579
-73.9361578,40.7346063
-73.9361578,40.7346063
-73.9361578,40.7346063
-73.9361578,40.7346063
-73.9361578,40.7346063
-95.712891,37.09024
-95.712891,37.09024
-73.8094327,40.78847020000001
-73.8094327,40.78847020000001
-73.733255,40.7703804
-73.7549557,40.7241097
-73.94379510000002,40.7556418
-73.8884085,40.7526976
-85.2913114,35.0671531
-85.2913114,35.0671531
-85.2913114,35.0671531
-74.0009721,40.7182131
-73.9928051,40.7219563
-73.97637329999999,40.7195134
-73.9910835,40.7358633
-73.9825664,40.7313474
-73.9744533,40.7507757
-73.9430661,40.789354
-73.9430661,40.789354
-73.9430661,40.789354
-73.9430661,40.789354
-73.9373292,40.7939292
-73.96803799999999,40.79725
-73.96803799999999,40.79725
-73.9537311,40.8198429
-73.9229012,40.8175877
-73.9177493,40.8190537
-73.9175166,40.82189169999999
-73.92922399999999,40.834423
-73.8790689,40.8853162
-73.9946875,40.6027753
-73.9946875,40.6027753
-73.96874609999999,40.7582569
-73.95146059999999,40.7878021
-73.95146059999999,40.7878021
-73.882713999999993,40.6669337
-73.8839314,40.6716476
-73.9441598,40.6969947
-73.9222369,40.6896184
-85.82050300000002,38.206488
-73.90579699999999,40.6822035
-73.91407199999999,40.6988381
-73.91407199999999,40.6988381
-73.84415779999999,40.7325176
-73.985796,40.7221373
-73.9910835,40.7358633
-73.9825664,40.7313474
-73.9648836,40.7624726
-73.97371629999999,40.7927269
-73.9562105,40.8134463
-73.932536,40.851243
-73.9222273,40.8178999
-73.91812039999999,40.8164223
-73.9183625,40.8064221
-73.9460252,40.7456276
-73.904286,40.849874
-73.904286,40.849874
-73.8586291,40.86701780000001
-73.8586291,40.86701780000001
-73.94228410000001,40.6684629
-73.9577626,40.6646109
-73.9066342,40.6632471
-87.9059284,42.9736094
-87.78134039999999,42.0353212
-122.4069697,37.7974831
-73.8961789,40.6579899
-73.8918553,40.6806218
-73.9383021,40.6972061
-74.1420589,40.7187017
-73.9437993,40.8277802
-73.9437993,40.8277802
-79.3951628,43.6723754
-73.9125838,40.7003741
-92.318378,34.7408231
-74.0863255,40.647894
-74.0805633,40.6221226
-95.712891,37.09024
-74.0015658,40.7450659
-73.99186399999999,40.7413402
-73.9989763,40.7446311
-73.9740865,40.7890023
-73.9793487,40.786963
-73.9793487,40.786963
-73.9793487,40.786963
-73.9684479,40.7972026
-73.96429359999999,40.8028403
-73.95891759999999,40.8016005
-94.7053013,37.3961631
-73.92191729999999,40.8087138
-73.92247379999999,40.8151584
-73.9040705,40.8281673
-73.8691757,40.8266595
-73.8470308,40.869837
-73.8519496,40.865412
-73.9359669,40.5961915
-73.89746869999999,40.7491462
-73.89746869999999,40.7491462
-73.9521931,40.7780602
-93.74511199999999,36.4012629
-73.91823149999999,40.6259522
-73.94555360000001,40.6398654
-74.0008623,40.6583216
-74.0008623,40.6583216
-73.8992851,40.6577158
-73.9164517,40.674504
-73.89983629999999,40.6669146
-85.1415328,41.0809376
-85.1415328,41.0809376
-73.923672,40.692626
-73.94485,40.717357
-73.780706,40.710204
-73.806618,40.706027
-73.78074200000002,40.710279
-73.7985166,40.673862
-73.94257139999999,40.754336
-73.9496346,40.7986875
-74.0850018,40.6127252
-81.5787988,26.3557773
-73.99132759999999,40.7578775
-73.9502432,40.7846912
-73.9548561,40.7771424
-73.9775162,40.78474140000001
-73.9050863,40.8327501
-73.94408109999999,40.7972265
-73.95236609999999,40.8004082
-73.9389339,40.8175605
-73.9389339,40.8175605
-73.9280339,40.8665242
-73.9295296,40.853004
-73.9327454,40.8528978
-73.9327454,40.8528978
-85.3717836,32.68095020000001
-73.8792572,40.8339714
-73.9224459,40.8520482
-71.2929008,41.7316636
-73.887631,40.8582214
-73.98183209999999,40.6300056
-73.94859749999999,40.6508471
-73.94859749999999,40.6508471
-73.9105958,40.664382
-73.8889327,40.668248
-73.9835441,40.6829816
-94.7053013,37.3961631
-88.0779956,41.9814491
-73.9747613,40.7527888
-73.9496916,40.7853417
-73.9496916,40.7853417
-73.95124489999999,40.77797839999999
-73.9386916,40.8267405
-73.9403104,40.8158029
-73.94649849999999,40.8368699
-73.94649849999999,40.8368699
-73.91723329999999,40.8110118
-73.91572839999999,40.8047341
-73.8491198,40.8197263
-73.91882079999999,40.8255095
-73.91882079999999,40.8255095
-73.9190352,40.8233222
-73.8519264,40.8420389
-73.8519264,40.8420389
-85.3717836,32.68095020000001
-73.88827959999999,40.8566611
-73.94859749999999,40.6508471
-73.94859749999999,40.6508471
-73.9521931,40.7780602
-73.9521931,40.7780602
-92.318378,34.7408231
-74.1414633,40.5464584
-74.1414633,40.5464584
-73.985796,40.7221373
-73.94695709999999,40.7960818
-73.94695709999999,40.7960818
-73.94695709999999,40.7960818
-73.94695709999999,40.7960818
-94.7053013,37.3961631
-73.8989976,40.8654302
-73.8989976,40.8654302
-73.9086782,40.8617007
-73.9368526,40.5948807
-73.9655044,40.7619245
-73.9221895,40.667358
-73.919,40.701332
-108.514863,39.076125
-73.7375575,40.76890179999999
-73.7375575,40.76890179999999
-80.00101,40.441197
-74.0034641,40.7201881
-73.9910835,40.7358633
-73.942804,40.7941401
NA,NA
-73.9215593,40.82063249999999
-73.9215593,40.82063249999999
-73.8875207,40.8647524
-73.88298379999999,40.8719167
-73.9729084,40.6087814
-73.8682063,40.6534038
-73.8837346,40.6594298
-73.8837346,40.6594298
-73.8837346,40.6594298
-73.9367834,40.680003
-118.090584,34.087368
-122.3126805,47.34385640000001
-74.0848401,40.6136238
-94.44882009999999,39.0155915
-111.8535554,33.4008686
-111.8535554,33.4008686
-73.9825664,40.7313474
-73.9881676,40.7622194
-73.9495938,40.7917087
-73.93935499999999,40.7962774
-73.9438557,40.7976889
-94.7053013,37.3961631
-73.9338136,40.8014049
-73.9338136,40.8014049
-73.93667099999999,40.8063311
-73.95246329999999,40.8107382
