lon,lat
-73.9382094,40.8036394
-73.9499885,40.7991277
-73.9224738,40.8151584
-73.983918,40.660137
-73.9063388,40.8636647
-81.5460497,41.5990057
-73.8951395,40.6469496
-73.9609613,40.6602173
-73.9032937,40.6419051
-85.7395038,38.2371071
-74.0097259,40.6766272
-73.9309533,40.6972924
-73.9640169,40.6826793
-73.9525143,40.798268
-73.868027,40.693544
-73.7923699,40.7043239
-73.7923699,40.7043239
-73.9335468,40.7608452
-73.9495938,40.7917087
-73.9495938,40.7917087
-94.129645,36.185625
-94.129645,36.185625
-94.129645,36.185625
-73.9920779,40.7633949
-94.7053013,37.3961631
-73.9479559,40.8145912
-73.9479559,40.8145912
-73.942641,40.8063331
-73.9424401,40.8280385
-73.9181278,40.8153146
-73.9218611,40.8124518
-73.9050863,40.8327501
-73.8910892,40.8232487
-73.921644,40.8404518
-73.8056493,40.8189813
-80.003695,40.4334
-73.8983894,40.8444296
-73.9682115,40.6901285
-73.9869054,40.5750884
-73.9987284,40.625477
-73.8972974,40.6502164
-73.9817519,40.7327366
-73.9376813,40.6730803
-73.9376813,40.6730803
-73.9384897,40.6960543
-73.9384897,40.6960543
-73.9404497,40.6923911
-73.9122542,40.6865067
-73.9879419,40.6878599
-73.9879419,40.6878599
-73.8082442,40.7006884
-73.8302475,40.7590286
-73.8732963,40.745156
-73.859754,40.7598072
-73.865854,40.753293
-94.129645,36.185625
-95.6385272,37.0689115
-73.957315,40.8043677
-73.9553153,40.8113754
-73.9562105,40.8134463
-73.9218323,40.8083771
-73.900938,40.831619
-73.900938,40.831619
-73.8969425,40.9092429
-73.892539,40.866185
-73.9875712,40.5891891
-73.9490586,40.6011834
-73.9490586,40.6011834
-73.9139482,40.6690269
-73.9384161,40.674035
-73.9277687,40.6691741
-73.9329114,40.6479969
-73.9434095,40.6966276
-73.957136,40.712239
-73.957136,40.712239
-73.9437993,40.8277802
-73.9437993,40.8277802
-73.7275313,40.6971486
-73.8493266,40.7316196
-73.8493266,40.7316196
-73.8493266,40.7316196
-73.8493266,40.7316196
-74.0084215,40.7095468
-73.9990316,40.7235196
-118.2912994,34.0783965
-73.9894131,40.758272
-73.9717539,40.7499108
-73.9484502,40.7888244
-73.9484502,40.7888244
-73.9383839,40.8030768
-73.9405286,40.8004802
-73.9312705,40.79996
-73.9312705,40.79996
-73.93054,40.8497965
-73.93054,40.8497965
-73.93054,40.8497965
-73.91386,40.837388
-76.7402185,39.3251179
-73.9080455,40.8539569
-80.003695,40.4334
-76.7402185,39.3251179
-73.873488,40.841894
-73.8898067,40.8683728
-73.886189,40.8821418
-73.886189,40.8821418
